	exp	t-stat	p-value
E430001K23RIK	0.000100147770197	-3.01257339961	0.0858184150076
WEE1	-0.000100204073566	2.76000852514	0.0814694600773
SEC16B	-0.000100284355241	2.28223466991	0.087002909984
5830417C01RIK	-0.000100302144993	-4.01872749119	0.0203734091135
TRH	-0.000100557197464	2.86823253726	0.0907020424321
SLFN3	0.000100630986568	2.99847288689	0.0824763588168
1110070O15RIK	-0.000100644254396	-4.43093129871	0.0119742877978
HFE2	-0.000100707611208	2.22233698713	0.0945867478293
LOC674019	0.000100719392346	4.61852167706	0.0396330457991
UBXD7	0.000100975706319	2.72606853022	0.0668081679798
1700022C21RIK	0.000101270845468	-3.17934368805	0.0484057679108
GM687	-0.000101282006657	3.39881417791	0.0372925815317
SENP8	-0.00010131958207	-2.63177548278	0.0603187287775
D230004N23RIK	-0.000101358525737	3.59311294258	0.0229002987649
2310067P03RIK	0.000101380752599	3.71497368766	0.0613246172019
TRDV5_M23382_T_CELL_RECEPTOR_DELTA_VARIABLE_3_275	-0.000101830464987	2.38766157677	0.0848758734116
CCDC112	0.000101844414117	-4.09519110234	0.0161437044426
ZFP103	0.000101938154126	3.78117670802	0.0633675932683
D130032I18RIK	-0.00010199060865	3.68401816909	0.0576549268378
C130019M09RIK	-0.000102072388546	4.57878142028	0.0141678205368
SCL0001418.1_29	-0.000102082933228	3.55552964335	0.0708042783715
OLFR683	-0.000102265267694	2.78801940164	0.0814921429907
CEP1	0.000102598009553	3.34426070002	0.0319904981838
ADAR	0.000102703435236	-7.57604655308	0.00267376181206
CML1	-0.000102768627034	2.82577084789	0.055376222916
GARNL1	-0.00010408162122	2.52274422219	0.0655236412286
4631422C13RIK	-0.000104228755318	3.67373792818	0.0457186541254
D030026M07RIK	0.000104233235056	3.49731523784	0.0316726224827
TESC	0.000104241105737	4.07541685676	0.0552644536563
TEX22	0.000104295512143	2.43305675362	0.0730410578356
LOC665012	-0.000104980691878	-3.57054671272	0.0644300519721
HCK	-0.000105133240957	-2.53575299905	0.0793180600394
4732494K09RIK	-0.000105322509923	3.34893783391	0.0404257364405
RAB40B	-0.000106182378772	-4.87158174271	0.0350497815058
LOC100045304	0.000106273286842	3.28334635656	0.0520511472546
LRRN2	-0.000106286568569	-2.26637079868	0.0995496062418
6720402K17RIK	-0.000106358910689	2.81947664105	0.0480562207456
LOC381386	0.000106549729468	-6.10170215848	0.0258236259059
NUDCD1	-0.000106684318762	3.60288346061	0.0691425957429
CTDSPL	0.000106928907506	-4.88258360313	0.00918864386444
LOC327803	-0.000106947954836	5.21057080293	0.00647502270717
RSRC1	0.000106993359592	-3.04330964826	0.0663759330974
HECA	0.000107118764333	7.9885540425	0.00133765022237
A130095C03RIK	-0.000107263323867	-2.34450928185	0.0797430731968
SP3	-0.000107281155457	-3.37017923976	0.0778946918644
LOC240921	0.000107419721305	3.55740130762	0.0247288281202
EG245174	0.000107452539434	3.07113308196	0.052628231788
LOC239416	-0.000107867331643	-2.49704030078	0.0923655983424
SCL0002352.1_15	0.00010789983838	2.86605752111	0.0552403374264
EG574082	0.000107972430212	41.5692193817	0.000578201840765
TMEM1	-0.000108093102041	2.91603403122	0.0965813735558
LOC380774	0.000108104418372	-3.51221644203	0.0667224409858
LCTL	-0.000108363482603	-2.920251505	0.0687088791419
PRICKLE2	-0.00010841529792	-2.54861567849	0.093076906842
OLFR1500	-0.000108584782021	-4.92664639082	0.038816939864
A730015C16RIK	0.000108731568465	-2.7975005621	0.0515412843117
GABRA3	-0.000108885191063	-3.37112664178	0.0502023212356
1700028N14RIK	-0.00010892410242	-4.36742423674	0.0169492807208
RTN4RL1	0.000108994146321	2.30579915696	0.0943173359767
HPCA	0.000109021658338	4.20291757343	0.0185902022711
A130046C05RIK	0.000109191179355	-2.36298982864	0.0839166491035
ARFGEF2	-0.000109247015332	-4.14197828555	0.0409116066515
OLFR16	-0.000109342957045	3.96178936901	0.0441996840804
A830029A02RIK	-0.000109448192796	-3.38750094106	0.030242503548
FOXK1	0.000109562930942	2.83837882576	0.0607683073828
MOBKL1A	0.000109602463931	5.67649563901	0.021914359452
LOC383406	-0.000110032109057	2.17528824722	0.0959750396149
D430002C13RIK	-0.000110143480299	4.51762181713	0.011588850697
NAT1	0.000110236756504	2.94732229716	0.0447359555898
KLK10	0.000110244761938	4.24883885067	0.0151809101192
C030010B13RIK	0.000110467930754	-4.36392515463	0.0228176782659
1110031B11RIK	-0.000110489928349	3.0318567859	0.0895263134133
GPR34	0.000110583634898	4.98286625353	0.0183083050857
6430594K11RIK	0.000110837506817	3.05329013446	0.0926071284378
EG232875	-0.000111859764806	-5.92556828925	0.0201806418278
GKAP1	0.000112189907097	-4.71631919804	0.00927562844388
D030032G01RIK	-0.000112997110216	-6.10475174552	0.0177933660888
3110070M22RIK	-0.000113067738995	3.34490002308	0.0789402420895
LOC100041754	-0.000113261952673	-2.88043055701	0.0525635164965
CYP11A	0.000113311157977	3.38795042614	0.0738061736167
BC049730	-0.000113819668072	3.07618466414	0.0518221145547
HCN2	0.000113823500354	3.45563259597	0.0507195616174
FBLIM1	-0.000113826303337	-2.47297532062	0.0688527690126
A430034D21RIK	-0.000113844242399	3.16288573202	0.0536371503353
6720458D17RIK	0.000114002282688	2.47278159639	0.0712447567554
SPR	-0.000114003171863	2.83097745805	0.0698078691221
BOK	0.000114366547238	5.91062465996	0.0274510149179
GKN1	-0.000114596789604	-2.46194524744	0.0933849153461
HSPG2	-0.000115164165365	-2.14996749939	0.0986128824059
LOC327836	0.000115300817841	-7.84283998116	0.00158010782609
CATSPER2	0.000115398557629	-5.17826268474	0.0111374551049
AQP11	-0.00011545751084	-2.65463665336	0.0605729432434
PLSCR3	0.000115805590207	-3.75325945303	0.0620909545457
ABCB8	-0.000115933635224	-3.01818787313	0.0422142081296
OSR1	0.000116075462191	-3.02004795577	0.0646094255643
ARID1A	-0.000116131409331	3.3548254459	0.0339261592797
D630036F01RIK	0.000116280949389	2.29777792519	0.0892301562866
HPD	-0.000117395548871	-3.10039127136	0.0529816041149
PRSS2	0.000117609129411	3.29411764706	0.0697741486564
LOC239690	0.000117774221217	4.01949045026	0.0164071896052
GRM8	0.000117901945881	2.46950925635	0.0755805224059
A530058N18RIK	0.000118597011073	5.78074568854	0.0199070036193
2410098H20RIK	0.000118748799955	5.6291651246	0.0301387739611
D830031G23RIK	0.000119034079529	4.79822074692	0.0119814478431
PDZD8	0.000119745782604	4.4107001184	0.0156535849164
TRPM7	-0.000120151429013	-2.21388026388	0.0912351124967
DSEL	-0.00012026642647	4.78916124425	0.0164571758491
BC002199	0.0001204430869	-2.56407938339	0.0853239530952
